攻击人员,企业,账户和凭据,威胁,,,,,,,赠书福利 | 国内首部身份安全专业书籍《身份攻击向量》,安全隐患事件
攻击者,,收集浏览器信息,,Ascii2txt,近期,,,,,PyPI供应链攻击频发，W4SP盯上用户的私密数据,恶意程序事件
黑客,以色列国防承包商埃尔比特系统美国分公司,,,,6月初,,,"['员工个人信息', '员工姓名', '地址', '出生日期', '直接存款信息', '种族']",,以色列国防巨头埃尔比特系统美国分公司遭黑客攻击,网络攻击事件
乌克兰IT军队,俄罗斯网站,俄罗斯网站,,,8月29日至9月11日,,2400多个,,,大事件！乌方：网络攻击已瘫痪俄罗斯2400个网站,网络攻击事件
Yanluowang勒索软件集团,思科,,,,今年5月下旬,公司网络,,2.8GB,,FreeBuf周报 | 思科证实被勒索攻击；丹麦7-11门店因网络攻击而关闭,网络攻击事件
,"['西班牙', '葡萄牙', '罗马尼亚', '南美洲多个国家', '德国', '阿根廷']",,,带有恶意附件的电子邮件,2022 年 8 月 12 日,,超过 26000,,,AgentTesla 掀起攻击全球各地企业的浪潮,恶意程序事件
勒索组织,美的集团,要求美的集团在7天内，将1000W美金打到指定账户,,勒索病毒,44784,,,,,突发！美的传闻被勒索攻击,网络攻击事件
Cuba 勒索软件团伙,黑山议会（Skupstina）,,,,,,,"['财务文件', '与银行的通信记录', '资产负债表', '税务文件', '赔偿金', '源代码']",,黑山遭遇勒索软件攻击，黑客索要1000万美元,网络攻击事件
黑客,澳洲物业公司 SSKB,勒索赎金,,,,,,,200GB,FreeBuf早报 | 中国视频物联安全规模达2.832亿美元；澳洲物业公司 SSKB 遭网络攻击,网络攻击事件
毫无底线的攻击者,英国传奇女王伊丽莎白二世,,严重,EvilProxy一键反向代理,45543,苏格兰巴尔莫勒尔城堡,,,,借悼念伊丽莎白二世女王之名，攻击者发起大规模网络钓鱼攻击,网络攻击事件
美国国家安全局（NSA）特定入侵行动办公室（TAO）,西北工业大学,,,包含木马程序的钓鱼邮件,44734,,,,,【安全热点】西工大网络攻击事件的“饮茶”嗅探木马（Suctionchar_Agent）分析,恶意程序事件
,微软,,,,45584,111 个国家和地区,65000,2.4TB,,FreeBuf周报 | 微软被曝可能泄露2.4TB客户敏感数据；俄罗斯对保加利亚发起网络攻击,网络攻击事件
,,,,BianLian勒索软件,2022年7月中旬,,15个,,,新兴的跨平台BianLian勒索软件攻击正在提速,网络攻击事件
Web攻击,中睿天下某金融行业客户,,,Web攻击溯源案例,近日,,1,,,十年网安行业代表性案例出炉，中睿天下Web攻击溯源案例实力入选,安全隐患事件
黑客,葡萄牙武装部队总参谋部,,,,,,,大量北约机密文件,几百份,葡萄牙武装总参谋部遭网络攻击，数百份北约机密文件泄露,网络攻击事件
攻击者,CodeCov,,,,2021年,,,凭证,,8大软件供应链攻击事件概述,数据安全事件
黑客,EGD加密项目,,超3.6万 BUSD,0x16b9a82891338f9ba80e2d6970fdda79d1eb0dae,北京时间2022年8月8日,,,,,EGD被黑客攻击，损失超3.6万 BUSD,网络攻击事件
GhostSec,以色列,解放巴勒斯坦,,,45547,,55台,,,工控攻击！黑客组织GhostSec 称入侵以色列55 家Berghof PLC,网络攻击事件
攻击者,,创建钓鱼网站,,,2021 年 6 月到2022 年 6 月,,,,,滥用SaaS平台的网络钓鱼攻击暴涨11倍,网络攻击事件
,密码管理巨头 LastPass,,,,两周前,,,,,密码管理巨头LastPass遭遇网络攻击，源代码已泄露,网络攻击事件
境外网络,澳门健康码,严重影响珠澳出入境秩序,,,去年 5 月初,,,,,继北京健康宝后，澳门健康码又遭境外势力攻击,网络攻击事件
攻击者,计算机,,,恶意软件,,磁盘驱动器,,,,网络安全之无文件恶意软件攻击,恶意程序事件
开发人员,Android平台,,勒索攻击,SOVA木马,44440,,,,,银行木马SOVA卷土重来，或可发起勒索攻击,网络攻击事件
SideWinder APT,巴基斯坦的实体,提供一种名为WarHawk的定制恶意软件,,WarHawk,,,,,,FreeBuf早报 | 英国建筑巨头因漏洞被罚款 440 万英镑；勒索攻击正在针对教育行业,网络攻击事件
黑客,视频游戏开发商Rockstar Games,防止进一步泄露,,,当地时间9月19日,,,《侠盗猎车手6》的新开发片段,90个,Rockstar Games遭黑客攻击，《侠盗猎车手6》90个开发视频外泄,网络攻击事件
黑客,BNB?Chain,窃取资金,超过5亿美金,BSC?Token?Hub,44841,,,,,默克尔树漏洞成因和链上资金追踪-BNBChain跨链桥攻击事件分析,网络攻击事件
黑客,丹麦7-11门店,,,,44781,,丹麦的所有7-11,大约1.3亿张信用卡数据,,丹麦7-11门店因网络攻击而关闭,网络攻击事件
SharpTongue,Google Chrome,,,恶意扩展,近期,,,,,攻击技术研判 | 绕过Chrome安全首选项无交互安装恶意扩展,恶意程序事件
Kimsukky,朝鲜半岛,C2控制服务器,,GoldDragon,,,,,,攻击技术研判 | Kimsuky基于受害者身份验证的多阶段C2控制技术分析,恶意程序事件
攻击者,Secret Mailer Service,,,setbuf,,,,返回地址,,CTFshow平台pwn题（签退）—基于setbuf()的缓冲区溢出攻击,恶意程序事件
Blue Mockingbird,Web 服务器,,,"['Telerik UI', 'Cobalt Strike Beacon', 'XMRig Miner']",44727,,,,,攻击技术研判 | 针对流行web应用程序框架TelerikUI的利用攻击链,恶意程序事件
攻击者,受害者,进行 Web Cache Poisoning,,Web Cache,,,,,,PortSwigger Web Cache 投毒攻击,恶意程序事件
网络攻击组织,德国工商总会,,,,周三,,,,,德国工商总会被网络攻击打爆了,网络攻击事件
,BNBChain,,,BNBChain跨链桥,10天,,,,,高保真还原BNBChain跨链攻击实现原理-攻击者选择高度为110217401的区块到底有什么讲究？,恶意程序事件
Roaming Mantis,"['德国', '台湾', '韩国', '日本', '美国和英国', '法国', '法国Android和iOS用户']",,,,2月,,,,,利用恶意软件和钓鱼攻击，Roaming Mantis针对Android和iOS用户发起攻击,网络攻击事件
一个专业黑客组织,德国半导体制造商Semikron,,,,,,,2TB的文件,,知名半导体制造商Semikron遭勒索软件攻击,网络攻击事件
黑客,Premint,,,cdn.min.js,7 月 17 日,,,,,Premint 恶意代码注入攻击细节分析,恶意程序事件
黑客,以色列55 家Berghof PLC,解放巴勒斯坦,,,,,,,,FreeBuf周报 | 《网络安全法》将迎来修改；乌克兰网络攻击瘫痪俄罗斯2400个网站,网络攻击事件
黑客,Entrust,,,,45461,,,机密数据,,数字安全巨头 Entrust 遭遇勒索攻击,网络攻击事件
Facebook母公司Meta,"['新西兰、印度、巴基斯坦和英国的个人', '潜在目标']",向目标提供定制的恶意软件,,"['恶意软件', '链接', '恶意域名', '被破坏的网站', '第三方托管提供商', '苹果TestFlight', '安卓恶意软件', 'Dracarys']",,,,,,Meta打击南亚滥用Facebook的网络攻击活动,网络攻击事件
黑客,假日酒店(Holiday Inn)的所有者洲际酒店集团(IHG),为了好玩,,,今年 8 月,,,,,FreeBuf早报 | 美成立专门机构打击加密货币犯罪；洲际酒店遭黑客破坏性攻击,网络攻击事件
BOT,企业用户,经济损失,,,,,,,,BOT攻击应当如何防护？,安全隐患事件
"['LockBit', 'Hive', 'ALPHV/BlackCat的附属攻击组织', 'BlackCat的附属攻击机构']",某汽车供应商,加密文件,,,"['5月的两周内', '4月20日', '5月1日', '5月15日']",,,,,Sophos：首次发现三个勒索软件连续攻击同一个网络,网络攻击事件
威胁参与者,云基础设施,,,Datacamp 的在线 IDE,,,,,,在线编程 IDE = 远程网络攻击？,数据安全事件
,学生用户,,,,周末,,250万,个人数据和贷款记录,,FreeBuf早报 | Apache IoTDB 模块存在安全漏洞；洛杉矶联合学区遭勒索软件攻击,网络攻击事件
黑客,万代,,,,,亚洲,,模玩部数据,13亿,FreeBuf早报 | 两家中国电信公司被美列入威胁名单；游戏2K网站遭黑客攻击,网络攻击事件
网络钓鱼攻击,Uniswap,,价值近 800 万美元的以太坊,,昨天,,,,,FreeBuf早报 | Uniswap 在网络钓鱼攻击中被盗800万美元；PFC承认遭勒索软件攻击,网络攻击事件
一个出于经济动机的网络犯罪集团,拉丁美洲酒店和旅游机构,在受感染的系统上安装恶意软件,,"['Loda RAT', 'Vjw0rm', 'Revenge RAT']",2018 年 4 月,,,,,网络犯罪组织 TA558 针对酒店、宾馆和旅游机构展开攻击,网络攻击事件
ThreatLabz,Zscaler,,,高级网络钓鱼工具包,6月,,,,,针对微软企业电子邮件服务，大规模网络钓鱼攻击来袭,网络攻击事件
攻击者,公司高管,入侵企业高管的 Microsoft 365 帐户,,网络钓鱼框架（例如 Evilginx2 代理）,,,,,,黑客正使用AiTM攻击监控企业高管的 Microsoft 365 帐户,网络攻击事件
亲俄黑客组织 Killnet,立陶宛的关键政府网站,,,,上周,,,,,FreeBuf早报 | Killnet攻击立陶宛政府网站；网络攻击使伊朗钢铁公司被迫停产,网络攻击事件
美国国家安全局“特定入侵行动办公室”TAO,西北工业大学,窃取西北工业大学的重要资料,,"['NSA专属网络攻击武器', '跳板机和代理服务器', '后门工具“狡诈异端犯”（NSA命名）14个版等']",,,,,54台,41种网络武器，54台跳板机掩盖真实IP！西北工大如何被NAS攻击,网络攻击事件
威胁者,Premint NFT,盗取了314个NFTs,,,近日,,,,314个,Premint NFT遭史上最大NFT黑客攻击,网络攻击事件
黑客,OMNI,,超1300ETH,,北京时间2022年7月10日,,,,,零时科技 | OMNI遭到黑客攻击，损失超1300ETH,恶意程序事件
伊朗威胁组织,阿尔巴尼亚政府网络,,,,大约 14 个月,,,,,FreeBuf早报 | 韩国战争纪念馆遭黑客攻击；中国联通回应被美FCC列入安全威胁清单,网络攻击事件
,,,高达3.08亿美元的损失,“闪电贷”,2022年第二季度,,,,,攻击数量创历史之最 | 《Web3安全季度报告》解读,网络攻击事件
攻击者,组织,商业电子邮件破坏（BEC）攻击,,"['网络钓鱼攻击', 'HTML附件', '钓鱼邮件', 'HTML重定向器', '中间人（AiTM）钓鱼网站', 'Evilginx2', 'Modlishka', 'Muraena', 'TLS', '网络浏览器']",,,"超过10,000个组织",,10000,微软：超1万家企业遭受钓鱼攻击,网络攻击事件
黑客,整个生态,物联网汇聚庞大商机,,,2022 年底,,,,,危害网络安全的7种常见物联网（LoT）攻击及应对措施,数据安全事件
,Cloudflare 员工,收集到了员工手机号码,,网络钓鱼短信,45513,,76,,,继Twilio后，Cloudflare员工也遭到了同样的钓鱼攻击,网络攻击事件
黑产, OCR 系统,破坏图像特征,,,,,,,,知物由学 | AI与黑产的攻守之道，详解攻击类文字图像的检测,数据安全事件
Gwisin,"['韩国医疗保健、工业和制药公司', 'VMware ESXi服务器', '虚拟机']",,,GwisinLocker,近期,,,,,针对Windows和Linux ESXi服务器，GwisinLocker勒索软件发起勒索攻击,网络攻击事件
LockBit勒索病毒黑客组织,数十个受害者,,,LockBit3.0勒索病毒,短短半个多月,,数十个,,,LockBit3.0勒索病毒利用PowerShell无文件攻击技术分析,网络攻击事件
Symbiote,受感染的进程,隐藏自身,,"['Symbiote', '共享库so文件', '进程劫持隐匿', 'eBPF注入技术', 'LD_PRELOAD', 'LD_TRACE_LOADED_OBJECTS', 'ld.so', 'tcpdump', 'eBPF', 'setsetsockopt', 'BPF', 'Berkeley Packet Filter', 'JIT']",,,,,,攻击技术研判 | Symbiote“共生体”-利用eBPF技术的高隐匿Rootkit,恶意程序事件
组织,教育/研究部门,攻击,,,2022年上半年,,,,2297,教育研究部门每周网络攻击数是其他行业平均水平2倍多,网络攻击事件
控制该平台的人,,执行密钥恢复攻击,,Mega,,,,,,FreeBuf早报 | 西北工业大学遭境外网络攻击；Conti勒索软件一个月内攻击40多个组织,网络攻击事件
攻击者,,进行防御规避,,"['Excel', 'Remcos', 'vbc.exe', 'iys.exe', 'vbs脚本', '恶意Periodicity.dll']",,,,,,攻击技术研判 | 利用Excel默认密码实现静态免杀静态并减少钓鱼步骤,恶意程序事件
寄生虫病毒,高权重网站,,,寄生虫病毒,上半年,,400个,,,黑产对抗监测：暗链植入系列之会自动“繁殖”的寄生虫病毒，万余网站遭受攻击,恶意程序事件
网络攻击组织,伊朗最大的钢铁生产商Khouzestan Steel Company (KSC),被迫停产,,,45470,,,,,伊朗最大的钢铁生产商遭遇网络攻击,网络攻击事件
Charming Kitten,Gmail、雅虎和微软 Outlook,检索用户数据,,,8 月 23 日,,,,,FreeBuf周报 | 苹果曝严重安全漏洞喜提热搜第一；LockBit 团伙遭受 DDoS 攻击,网络攻击事件
LockBit 勒索软件团伙,分布式拒绝服务 (DDoS),防御来自安全机构的攻击,,,8 月 28 日,,,,,FreeBuf周报 | 谷歌发布开源漏洞奖励计划；网传用友等头部软件厂商遭勒索攻击,网络攻击事件
攻击者,相关企业和用户,,,,2021年全年,,,数据,,观察 | API攻击持续走高，互联网、金融、教育行业成数据泄漏重灾区,安全隐患事件
攻击者,"['阿富汗', '印度', '意大利', '波兰', '美国政府机构']",,,“印度-阿富汗”关系的地缘政治主题鱼叉邮件,2021 年以来,,,,,研究人员发现对印度、阿富汗等国政府机构的针对性攻击,恶意程序事件
,Novant Health,,,Meta Pixel,,,1362296,医疗保健数据,,FreeBuf早报 | 黑客针对比特币的 ATM 制造商; 汽车经销商遭受重大勒索软件攻击,网络攻击事件
黑产团伙,我国大型聊天软件QQ,,,,6月26日晚,,,,,什么是撞库及撞库攻击的基本原理,网络攻击事件
俄罗斯黑客,乌克兰人,,,假的“针对俄罗斯的 DoSS Android 应用”,,乌克兰,,,,FreeBuf早报 | 阿尔巴尼亚政府遭受“大规模网络攻击”；BlackBerry 2022威胁报告,网络攻击事件
黑客Lapsus$,三星,,,,2022年上半年,,,接近190GB,,兵临城下公开课丨基于攻击情报，如何让“非法外联”无处藏身,安全隐患事件
ASEC团队,AhnLab,执行VBA宏恶意代码,,"['Windows Media Player', 'Word文档', 'USOService.exe', 'UpdateChecker.exe', 'shellcode', '恶意软件', 'Word宏(dotm)']",,,1,,1,攻击技术研判 | 利用Media player函数代替AutoOpen自动执行宏代码,恶意程序事件
NFT金融协议Omni,NFT,耗尽了1300ETH,,,45483,,1,,143万美元,重入攻击+闪电贷—NFT金融协议Omni被黑事件分析,网络攻击事件
50支全国顶尖网络安全攻击队伍,全省电子政务外网120个重要信息系统,检验了全网安全防护能力,,“粤盾-2022”广东省数字政府网络安全攻防演练活动,8月17日下午,广州,,,,瑞数信息荣获“粤盾-2022”广东省数字政府网络安全实战攻防演练“优秀攻击队”称号,安全隐患事件
威胁参与者,Digium手机,窃取数据,,恶意软件,2021年12月底到2022年3月底,,超过50万个,,50万个,Digium软件存在漏洞，威胁行为者利用其攻击VoIP服务器,恶意程序事件
“暗象”组织（DarkElephant Group）,"['印度境内的社会活动人士', '社会团体', '在野政党', '印度周边国家如中国和巴基斯坦等的军事政治目标']",窃取印度周边国家如中国和巴基斯坦等的军事政治目标的重要情报,,,2012年以来,,,,,“暗象”组织：潜藏十年的网络攻击,恶意程序事件
